temperature,pressure,humidity,light,oxidised,reduced,nh3,pm1,pm25,pm10,timestamp
12.429061414748949,603.2490271794381,86.81697299209922,91.8565,432.88888888888926,824.0000000000001,3793.999999999997,1,1,1,1622647690603
17.62694818142248,1015.5974602031122,35.6596688767665,91.8565,8.910432033719704,547.9215686274516,136.5,1,1,1,1622647720736
17.547380135661697,1015.6039720393367,35.648225823556444,91.30355,10.379310344827587,536.3076923076926,146.63157894736844,1,1,1,1622647750869
18.01869900035738,1015.6161548689357,34.99134152654258,91.8565,11.248908296943233,530.6666666666667,147.9735099337749,1,1,1,1622647780997
19.485508286103457,1015.6382924120222,33.26732796390151,78.44595,11.766776677667766,519.7009345794397,145.9672131147541,1,1,1,1622647811125
20.227123189347882,1015.6319411483618,31.98747351863545,77.67425,12.292682926829269,519.7009345794397,148.65116279069767,1,1,1,1622647841257
20.87376982007543,1015.6160497003854,30.921945454949956,91.8565,12.673355629877369,519.7009345794397,150.02006688963215,1,1,1,1622647871373
21.539599916381075,1015.6107587189404,29.997369495849323,91.8565,12.980963045912654,519.7009345794397,151.40740740740742,1,1,1,1622647901506
21.8393191965923,1015.632972681188,29.396759642237598,92.1907,13.213483146067416,514.3703703703707,147.9735099337749,1,1,1,1622647931628
21.49747115546073,1015.6214824007245,29.465086357166275,92.1907,13.369369369369371,509.1376146788992,145.3071895424837,1,1,1,1622647961765
20.921456563187604,1015.6027265658245,30.297353900912817,83.76885,13.525959367945825,498.9549549549553,142.70967741935488,1,1,1,1622647991856
21.148304861297916,1015.6043835952255,29.723918682765106,92.1907,13.525959367945825,498.9549549549553,140.17834394904463,1,1,1,1622648021990
21.436577718541635,1015.5997103644384,29.330920970596736,86.0961,13.683257918552037,494.0000000000002,137.7106918238994,1,1,1,1622648052131
22.403859526165185,1015.5653603647132,28.188218417559035,92.1907,13.841269841269842,494.0000000000002,138.32176656151427,1,1,1,1622648082265
22.43670572358848,1015.5628245008255,28.067958518245412,92.1907,13.920544835414303,489.1327433628319,135.304347826087,1,1,1,1622648112405
22.52598106618724,1015.5551552697351,27.99570668835645,0.0,14.159453302961277,489.1327433628319,136.5,1,1,1,1622648142546
22.503677179364647,1015.555876260354,27.791472613253866,0.0,14.159453302961277,484.350877192983,133.5384615384616,1,1,1,1622648172655
23.27686556830002,1015.5507869520869,26.995885021267796,0.0,14.23945267958951,484.350877192983,131.23404255319153,1,1,1,1622648202788
23.859177984759448,1015.569351239617,26.465013921603926,0.0,14.319634703196348,479.6521739130438,131.23404255319153,1,1,1,1622648232919
24.040395271972006,1015.577213346427,26.319595842433326,0.0,14.319634703196348,479.6521739130438,127.88059701492539,1,1,1,1622648263058
24.469643134961093,1015.5605926235955,25.775380784191075,0.0,14.4,475.03448275862087,125.7109144542773,1,1,1,1622648293189
