temperature,pressure,humidity,light,oxidised,reduced,nh3,pm1,pm25,pm10,timestamp
7.940172525860058,603.2490271794381,86.81697299209922,84.2185,668.7058823529414,2144.000000000009,4050.666666666673,1,1,1,1622646548602
23.515039593304916,1015.6794538083354,23.542163306338725,84.2185,9.323435843054083,219.00000000000009,20.616915422885572,1,1,1,1622646549713
23.46185471878278,1015.6694619976137,23.544738953133436,84.2185,8.705882352941176,326.6086956521741,26.684563758389263,1,1,1,1622646550829
23.442442757772774,1015.6573754920504,23.545302168129652,83.8843,8.367816091954023,390.37681159420316,33.79591836734694,1,1,1,1622646551945
23.482653251650852,1015.6797352170689,23.556112068315816,83.8843,8.166666666666668,425.2500000000001,41.160883280757105,1,1,1,1622646553060
23.439133186522163,1015.6944222754505,23.562073574023515,83.8843,8.033264033264034,448.9180327868857,48.406779661016955,1,1,1,1622646554177
23.47099122485408,1015.6714395030903,23.574157302212168,84.2185,8.033264033264034,466.0338983050852,55.594202898550726,1,1,1,1622646555296
23.487200919993267,1015.6423524388692,23.55469098680208,84.2185,7.966770508826584,479.6521739130438,62.234165067178516,1,1,1,1622646556416
23.454773411691818,1015.6680817720685,23.506431048535557,84.2185,8.033264033264034,489.1327433628319,68.44444444444446,1,1,1,1622646557527
23.396463271796286,1015.6691827172026,23.48886781358942,84.2185,8.033264033264034,494.0000000000002,73.6842105263158,1,1,1,1622646558647
23.52968932318815,1015.691195054374,23.488612158034318,84.2185,8.099895941727366,498.9549549549553,78.79212253829323,1,1,1,1622646559775
23.542168449870037,1015.6748751304,23.48225977358826,83.8843,8.166666666666668,498.9549549549553,83.36651583710409,1,1,1,1622646560894
23.594858109058137,1015.6860172560562,23.57655632489179,84.2185,8.233576642335768,498.9549549549553,87.58974358974359,1,1,1,1622646562003
23.65216969240648,1015.7126857587381,23.556924844788647,84.2185,8.300626304801671,504.00000000000057,91.72182254196643,1,1,1,1622646563228
23.69006930171605,1015.7068275484173,23.47195955444256,84.2185,8.367816091954023,504.00000000000057,94.6112469437653,1,1,1,1622646564345
23.467714728779583,1015.6522923524811,23.434184987281746,84.2185,8.435146443514645,504.00000000000057,97.61596009975064,1,1,1,1622646565463
23.329553051675802,1015.6672461102138,23.455144729154316,84.2185,8.502617801047121,509.1376146788992,100.34517766497463,1,1,1,1622646566573
23.275980339023466,1015.6772414138105,23.500945591995038,84.2185,8.637985309548792,514.3703703703707,103.17312661498707,1,1,1,1622646567699
23.205339753493423,1015.6624744070908,23.588089954030885,83.8843,8.705882352941176,514.3703703703707,105.67979002624675,1,1,1,1622646568926
23.173060901185146,1015.6764513229879,23.674096711945552,83.8843,8.773922187171399,514.3703703703707,107.8297872340426,1,1,1,1622646570045
23.122220187300847,1015.6520680529632,23.759339662863074,83.8843,8.910432033719704,514.3703703703707,110.0377358490566,1,1,1,1622646571143
